Stop_Code_LBSL,Stop_Name,Location_Easting,Location_Northing,Latitude,Longitude,Heading,Sms_Code,Stop_Area,Virtual_Bus_Stop
H1113,DABBS HILL LANE,512955,184828,51.5505427,-0.370696488,39,51539,QP11,1
H1114,,544641,159584,51.3164495,0.075753623,167,72814,FB09,1
H1115,,545773,158065,51.30250959,0.09136656,31,76935,Z818,1
H1116,,546756,158850,51.30931155,0.105782184,35,51949,Z815,1
H1117,,547586,159316,51.31328466,0.117875904,68,53238,Z812,1
H1120,,544845,164659,51.36200573,0.080743948,107,51718,F617,1
H1121,,545040,164541,51.36089552,0.083495061,120,47287,F431,1
H1122,,545249,164452,51.36004229,0.086458848,82,58154,F430,1
H1123,,545247,164661,51.36192104,0.086515514,289,54117,F428,1
H1124,,545082,164720,51.36249343,0.084171001,290,74020,F427,1
H1125,,544985,164752,51.36280578,0.08279159,116,50381,F618,1
H1126,,545056,164742,51.36269778,0.08380674,117,52380,F427,1
H1127,NORTHLANDS AVENUE,545221,164680,51.36209843,0.086150043,109,71982,F428,1
H1128,,545282,164448,51.35999791,0.086930912,262,75579,F430,1
H1129,,545009,164549,51.36097533,0.083053326,300,59398,F431,1
H1130,BEECHCROFT ROAD,544825,164655,51.36197488,0.080455216,287,50857,F617,1
H1131,,512785,184596,51.54849131,-0.373221962,226,51197,QK25,1
H1132,,512795,184615,51.5486601,-0.373071694,46,50992,QK25,1
H1133,,514411,184870,51.5506268,-0.349690273,219,71961,QP24,1
H1134,,514307,184741,51.54948834,-0.351231668,219,54026,QP23,1
H1135,,514190,184596,51.54820868,-0.352965606,219,71372,QP22,1
H1136,,513868,184452,51.54697938,-0.357654575,282,56257,QP20,1
H1137,,514078,184499,51.54735943,-0.354611795,239,57650,QP21,1
H1138,,514500,184876,51.55066268,-0.348405121,311,71205,QL01,1
H1139,,514483,184900,51.55088186,-0.348642414,129,76017,QP25,1
H1140,,513633,184620,51.54853687,-0.360988269,143,75898,QP20,1
H1141,,514082,184515,51.54750244,-0.354548938,58,74983,QP21,1
H1142,,514170,184613,51.54836553,-0.353248432,38,47718,QP22,1
H1143,,514298,184772,51.54976882,-0.351351352,39,56325,QP23,1
H1144,,514414,184917,51.55104866,-0.349631728,37,49267,QP24,1
H1145,,533796,195394,51.64094427,-0.066218036,115,52878,U108,1
H1146,,533631,195268,51.63985113,-0.06864948,243,73536,U103,1
H1147,PARK AVENUE,533651,195292,51.64006207,-0.068351432,61,72423,U103,1
H1148,WELLINGTON ROAD,533420,195328,51.64044046,-0.071674293,347,71594,US21,1
H1149,,533308,195749,51.64425063,-0.073131623,78,57525,US23,1
H1150,,533275,195735,51.64413264,-0.073613657,256,50962,US23,1
H1151,,533061,195933,51.64596279,-0.07662966,128,72644,US24,1
H1152,,533082,195907,51.64572415,-0.076336187,308,75377,US24,1
H1153,AUGUSTINE ROAD,547685,168837,51.39882,0.12324891,334,51381,F224,1
H1156,,517446,188746,51.58484239,-0.304636899,146,53169,RK06,1
H1158,,539210,176266,51.4677287,0.004408092,290,71220,2B11,1
H1163,,533575,158792,51.31203743,-0.083252738,330,50363,H809,1
H1164,,532810,159791,51.32119534,-0.093851439,146,47240,H812,1
H1165,,532820,159762,51.32093236,-0.093718808,326,47443,H812,1
H1166,KENLEY STATION,532476,160055,51.32364602,-0.098544174,137,53033,H813,1
H1167,KENLEY STATION,532389,160109,51.32415163,-0.099772102,291,59570,H813,1
H1168,,532003,160204,51.3250952,-0.105274049,122,76626,H815,1
H1169,,532028,160178,51.32485571,-0.104925053,302,57369,H814,1
H1170,,531377,161096,51.33325737,-0.113925213,236,55118,H538,1
H1171,,530702,161424,51.336361,-0.123489665,45,74643,H541,1
H1172,,530611,161322,51.33546515,-0.12483283,225,72326,H541,1
H1173,,530217,160497,51.32814046,-0.130787842,283,55196,H546,1
H1174,,528827,158994,51.31494798,-0.151272856,17,54651,H637,1
H1175,COURT WAY,521260,189539,51.59116207,-0.24933405,99,71851,T719,1
H1176,COURT WAY,521299,189523,51.59100987,-0.24877681,278,58451,T719,1
H1177,THE LONING,521544,189486,51.59062449,-0.245254286,277,49118,T718,1
H1178,THE LONING,521567,189493,51.59068245,-0.244919975,97,54535,T718,1
H1179,,521678,175417,51.46413993,-0.24818181,114,57238,5U13,1
H1184,LINCOLN AVENUE,514636,173258,51.44620353,-0.35021995,231,53520,MK13,1
H1185,,522568,177718,51.48462987,-0.234576438,93,57442,M429,1
H1186,,522572,177690,51.48437733,-0.234528574,27,74013,M429,1
H1187,GLADSTONE AVENUE,514811,173612,51.44935012,-0.347587684,324,72324,MG10,1
H1188,BIGGIN HILL VALLEY / EAST HILL,540947,158063,51.30370726,0.022175505,303,54489,FA21,1
H1190,GORING ROAD,550737,184566,51.53935946,0.173803179,185,55040,WF12,1
H1191,,549927,183450,51.52954679,0.16165572,167,53866,WG17,1
H1192,,549902,183434,51.52940966,0.161288734,9,74650,WG17,1
H1193,COLSON WAY,529332,171608,51.42820766,-0.139438871,269,75478,5C11,1
H1194,COLSON WAY,529316,171616,51.42828321,-0.139665994,88,53101,5C11,1
H1195,BROOKVIEW ROAD,529008,171529,51.42757148,-0.144126055,254,57521,5C13,1
H1196,BROOKVIEW ROAD,528986,171534,51.42762143,-0.144440542,73,52842,5C13,1
H1198,PARKLANDS ROAD,528846,171491,51.4272668,-0.146469055,68,52156,5C12,1
H1199,MORING ROAD,528474,171424,51.42674908,-0.151841814,241,48747,5F11,1
H1200,MORING ROAD,528483,171441,51.42689983,-0.151706251,60,76238,5F11,1
H1201,LESSINGHAM AVENUE,528324,171342,51.42604606,-0.154028136,240,75614,5F12,1
H1202,LESSINGHAM AVENUE,528275,171325,51.42590436,-0.154738776,62,50959,5F12,1
H1203,ESWYN ROAD,528048,171208,51.42490411,-0.158044693,247,57399,5.00E+19,1
H1204,ESWYN ROAD,528072,171230,51.42509642,-0.157691694,66,74003,5.00E+19,1
H1208,ALFRISTON ROAD,528091,174524,51.45469841,-0.156226448,237,72894,5807,1
H1209,ALFRISTON ROAD,528073,174524,51.45470248,-0.1564854,60,76758,5807,1
H1210,DEVEREUX ROAD,527859,174397,51.45360939,-0.159609975,244,59133,5811,1
H1211,DEVEREUX ROAD,527880,174416,51.45377542,-0.159301,64,71342,5811,1
H1212,HOLDEN STREET,528014,176001,51.46799097,-0.156799329,172,48076,5606,1
H1213,KINGSLEY STREET,528028,175899,51.46707104,-0.156634817,173,57556,5612,1
H1214,ELAND ROAD,527868,175862,51.46677467,-0.158950628,262,56260,5607,1
H1215,LATCHMERE ROAD,527747,175844,51.46664022,-0.160698333,256,54680,5719,1
H1216,,545990,167909,51.39091922,0.098516009,5,71906,F936,1
H1217,,546003,167932,51.39112256,0.098712202,192,76274,F936,1
H1218,,545621,168061,51.39238002,0.09327803,333,72159,F934,1
H1219,,545965,168224,51.39375644,0.098286452,274,50738,F933,1
H1220,,545698,168220,51.39378913,0.09444937,72,55888,F938,1
H1221,,545956,168232,51.39383065,0.098160458,94,52378,F933,1
H1222,,546324,168210,51.39353814,0.103437671,90,77880,F932,1
H1223,,546523,168173,51.39315428,0.106280986,117,76496,F119,1
H1224,,546511,167832,51.39009295,0.105967855,12,72329,F117,1
H1225,,546517,167821,51.38999255,0.106049497,192,54046,F117,1
H1226,,523612,177179,51.47955797,-0.219735528,338,75643,6G18,1
H1227,,521409,179656,51.50229929,-0.250595002,348,58839,6408,1
H1228,,521420,179655,51.50228793,-0.250436925,168,71043,6408,1
H1229,,523768,174629,51.45660394,-0.218383123,281,57621,5T08,1
H1230,,523586,174675,51.45705716,-0.220985542,102,53057,5T07,1
H1231,,523601,174661,51.45692805,-0.220774624,283,72125,5T07,1
H1232,,523388,174673,51.45708239,-0.223834967,83,56495,5T06,1
H1233,,523452,174669,51.45703248,-0.222915563,266,75731,5T06,1
H1234,,523339,174607,51.45649984,-0.224562977,355,59068,5T05,1
H1235,,523351,174589,51.45633544,-0.224396608,175,73767,5T05,1
H1236,,523294,174524,51.45576362,-0.225239348,86,48785,5T04,1
H1237,,523312,174516,51.45568779,-0.224983169,273,75047,5T04,1
H1238,,523235,174268,51.45347547,-0.226177398,19,51503,5P37,1
H1239,,548685,176717,51.46937106,0.14092402,317,51377,EB13,1
H1240,NORTON ROAD,550823,184789,51.54134035,0.175138009,186,77671,WF12,1
H1241,,525864,167505,51.39211029,-0.190758717,141,48939,LD16,1
H1242,,525889,167463,51.39172724,-0.190414443,315,58436,LD16,1
H1243,,525939,167169,51.38907362,-0.189800418,234,59466,LD22,1
H1244,,525954,167191,51.38926803,-0.189577123,53,48181,LD22,1
H1245,,525701,168801,51.40379512,-0.192641362,295,72114,LC17,1
H1246,,525359,169027,51.40590216,-0.197476217,120,59117,LC19,1
H1247,,525303,168931,51.40505167,-0.198314926,301,76068,LC19,1
H1248,,524961,169154,51.40713152,-0.203151237,113,72838,LC21,1
H1249,,524990,169131,51.4069184,-0.202742565,296,47384,LC21,1
H1250,,524907,169364,51.40903094,-0.203853334,170,54611,LC22,1
H1251,,524899,169362,51.40901473,-0.203969016,350,58253,LC22,1
H1268,,528096,166878,51.38597521,-0.158918566,78,53635,J524,1
H1269,,528234,166863,51.38580922,-0.156941657,292,48513,J524,1
H1271,TUBBENDEN LANE,544910,164915,51.36428976,0.081781376,191,,F616,1
H371,RENNELS WAY,515480,176383,51.47412196,-0.337058234,348,47754,NC08,0
H372,RENNELS WAY,515496,176355,51.47386701,-0.336837089,168,53070,NC08,0
HC1,HAIL & RIDE SECTION,547310,173337,51.43935666,0.119732105,151,71404,EG31,1
HC10,HAIL & RIDE SECTION,543451,165294,51.36806622,0.060988926,338,72826,FD21,1
HC100,HAIL & RIDE SECTION,526148,188766,51.58314107,-0.179080051,335,57008,TX31,1
HC101,HAIL & RIDE SECTION,526647,187520,51.57183032,-0.172330419,159,53909,TX21,1
HC102,HAIL & RIDE SECTION,527002,188716,51.58249984,-0.166777599,14,75027,TX35,1
HC103,HAIL & RIDE SECTION,525964,189246,51.5874964,-0.181562347,279,49159,TX36,1
HC104,HAIL & RIDE SECTION,526176,189541,51.59010036,-0.178397472,18,52209,TX39,1
HC105,HAIL & RIDE SECTION,526829,187678,51.57320948,-0.16964833,180,59256,TX22,1
HC106,HAIL & RIDE SECTION,532495,192715,51.6171754,-0.086024152,146,50991,U513,1
HC107,HAIL & RIDE SECTION,534083,193640,51.62511244,-0.062744411,19,76026,U019,1
HC108,HAIL & RIDE SECTION,533296,192655,51.61644702,-0.074483033,188,53069,U514,1
HC109,HAIL & RIDE SECTION,531399,193308,51.62276188,-0.10162474,301,59369,U710,1
HC11,HAIL & RIDE SECTION,543841,164501,51.36084097,0.066267362,163,72192,FD27,1
HC110,HAIL & RIDE SECTION ENDS HERE,534595,194186,51.62989716,-0.055141638,77,51211,U220,1
HC111,HAIL & RIDE SECTION ENDS HERE,535159,191973,51.60987349,-0.047850962,187,58379,U810,1
HC113,HAIL & RIDE SECTION ENDS HERE,533570,196008,51.64651613,-0.069248016,273,71681,UK14,1
HC114,HAIL & RIDE SECTION,533003,195964,51.64625512,-0.077455742,308,76636,US27,1
HC115,HAIL & RIDE SECTION,529495,195950,51.64694826,-0.128139148,314,50009,UB19,1
HC116,HAIL & RIDE SECTION,530810,196201,51.64889966,-0.109047927,87,47218,UB23,1
HC117,HAIL & RIDE SECTION,534036,195269,51.63976373,-0.062799286,120,53717,U107,1
HC118,HAIL & RIDE SECTION,535174,195675,51.64314007,-0.046205346,83,48983,UQ17,1
HC119,HAIL & RIDE SECTION,529206,190560,51.59857191,-0.134302735,274,51841,9618,1
HC12,HAIL & RIDE SECTION,545496,165640,51.3706553,0.090490638,61,52039,F611,1
HC120,HAIL & RIDE SECTION,530139,190557,51.59833011,-0.120839372,96,59080,9619,1
HC121,HAIL & RIDE SECTION,553188,187347,51.56368885,0.210332711,188,57262,V718,1
HC122,HAIL & RIDE SECTION,554668,186271,51.55361635,0.231196727,2,56038,V424,1
HC123,HAIL & RIDE SECTION,553957,185856,51.5500818,0.220766681,277,55084,V417,1
HC124,HAIL & RIDE SECTION,552624,188361,51.57295334,0.202641772,329,48107,V818,1
HC125,HAIL & RIDE SECTION,518488,182486,51.52835674,-0.291712345,82,57080,QT30,1
HC126,HAIL & RIDE SECTION,517591,181706,51.52153324,-0.304899049,230,73262,QT31,1
HC127,HAIL & RIDE SECTION,518201,187070,51.56961994,-0.294307631,94,71943,RQ19,1
HC128,HAIL & RIDE SECTION,517455,188685,51.58429221,-0.304527456,355,50931,RK14,1
HC129,HAIL & RIDE SECTION,532622,172366,51.43425974,-0.091853142,342,75088,4Q15,1
HC13,HAIL & RIDE SECTION,547179,167283,51.38498645,0.115335166,323,58419,F112,1
HC130,HAIL & RIDE SECTION,532638,171624,51.42758718,-0.091900986,173,56583,4Q34,1
HC131,HAIL & RIDE SECTION,533458,195152,51.6388497,-0.071192543,347,56235,U104,1
HC132,HAIL & RIDE SECTION STARTS HERE,531938,192458,51.6149965,-0.094162351,145,57387,U614,1
HC133,HAIL & RIDE SECTION,531156,190891,51.60109599,-0.10603795,258,52175,9718,1
HC134,HAIL & RIDE SECTION ENDS HERE,530963,190793,51.60026014,-0.108859934,241,76567,9720,1
HC135,HAIL & RIDE SECTION STARTS HERE,532042,189265,51.58627545,-0.093863231,30,74916,9909,1
HC136,HAIL & RIDE SECTION,532894,189958,51.59230334,-0.081308852,347,49609,9F08,1
HC137,HAIL & RIDE SECTION ENDS HERE,533106,190146,51.5939429,-0.078178573,295,53086,9C15,1
HC138,HAIL & RIDE SECTION STARTS HERE,532897,189997,51.59265314,-0.081250792,168,55330,9F08,1
HC139,HAIL & RIDE SECTION,533380,190366,51.59585528,-0.074141241,15,71349,9C17,1
HC14,HAIL & RIDE SECTION,547742,168828,51.39872428,0.12406404,238,75494,F223,1
HC140,HAIL & RIDE SECTION ENDS HERE,533504,190426,51.59636514,-0.072329073,52,49042,9C18,1
HC141,HAIL & RIDE SECTION STARTS HERE,533574,190274,51.59498248,-0.071376836,231,48754,9D19,1
HC142,HAIL & RIDE SECTION,533165,190060,51.59315605,-0.077359875,255,49956,9F09,1
HC143,HAIL & RIDE SECTION,532174,189430,51.58772741,-0.091896697,217,77983,9910,1
HC144,HAIL & RIDE SECTION ENDS HERE,532058,189275,51.58636157,-0.093628633,211,56832,9909,1
HC145,HAIL & RIDE SECTION STARTS HERE,531022,190836,51.60063287,-0.107992393,48,75077,9720,1
HC146,HAIL & RIDE SECTION,531806,192049,51.6113516,-0.096221787,85,53654,U616,1
HC147,HAIL & RIDE SECTION ENDS HERE,531984,192268,51.61327812,-0.093569845,311,49597,U615,1
HC148,HAIL & RIDE SECTION STARTS HERE,538526,167283,51.38716479,-0.008947182,349,52517,FL38,1
HC149,HAIL & RIDE SECTION,538113,168371,51.39704362,-0.014456078,346,76094,FL36,1
HC15,HAIL & RIDE SECTION,532456,197337,51.65872375,-0.08483765,111,53371,US26,1
HC150,HAIL & RIDE SECTION ENDS HERE,538065,168492,51.39814276,-0.015098609,281,50343,FL49,1
HC151,HAIL & RIDE SECTION STARTS HERE,538077,168504,51.39824769,-0.014921531,98,54738,FL49,1
HC152,HAIL & RIDE SECTION,538515,167414,51.38834481,-0.009054072,167,50623,FL50,1
HC153,HAIL & RIDE SECTION ENDS HERE,538544,167270,51.38704357,-0.008693706,169,77927,FL38,1
HC154,HAIL & RIDE SECTION STARTS HERE,545155,172242,51.43007271,0.088295905,28,50318,EL05,1
HC155,HAIL & RIDE SECTION,546102,172536,51.43247134,0.102031544,88,75031,EK46,1
HC156,HAIL & RIDE SECTION ENDS HERE,546233,172544,51.43250944,0.103918236,88,76689,EK25,1
HC157,HAIL & RIDE SECTION STARTS HERE,546129,172522,51.43233857,0.102413947,268,58117,EK25,1
HC158,HAIL & RIDE SECTION,545242,172345,51.43097604,0.089588892,225,74913,EL04,1
HC159,HAIL & RIDE SECTION ENDS HERE,545155,172216,51.42983906,0.088285249,206,51115,EL05,1
HC16,HAIL & RIDE SECTION,531927,195389,51.64134094,-0.093216748,272,55584,UR09,1
HC160,HAIL & RIDE SECTION STARTS HERE,541579,189271,51.58401365,0.043722652,208,58031,XJ13,1
HC161,HAIL & RIDE SECTION,541737,188609,51.57802477,0.045734595,179,55587,X918,1
HC162,HAIL & RIDE SECTION ENDS HERE,541828,188458,51.57664489,0.046986138,157,57363,X919,1
HC163,HAIL & RIDE SECTION STARTS HERE,544451,186490,51.55829341,0.084007783,171,72046,X221,1
HC164,HAIL & RIDE SECTION,545071,185846,51.55234702,0.092680464,69,73232,X310,1
HC165,HAIL & RIDE SECTION ENDS HERE,545244,185913,51.55290459,0.095201904,69,48522,X311,1
HC166,HAIL & RIDE SECTION STARTS HERE,545277,185908,51.55285116,0.095675534,249,55472,X303,1
HC167,HAIL & RIDE SECTION,544459,186397,51.55745562,0.084084903,344,59132,X315,1
HC168,HAIL & RIDE SECTION ENDS HERE,544437,186496,51.55835092,0.083808413,351,55047,X221,1
HC169,HAIL & RIDE SECTION STARTS HERE,541864,188437,51.57644711,0.047496881,74,49365,X914,1
HC17,HAIL & RIDE SECTION,531076,195531,51.64281617,-0.105456054,241,52207,UC05,1
HC170,HAIL & RIDE SECTION,542230,188570,51.57755009,0.052829514,319,47068,X916,1
HC171,HAIL & RIDE SECTION ENDS HERE,542130,188708,51.57881547,0.051443051,6,71613,X920,1
HC172,HAIL & RIDE SECTION STARTS HERE,533307,192181,51.61218445,-0.074504557,177,54035,U530,1
HC173,HAIL & RIDE SECTION,533244,191437,51.60551285,-0.075696802,266,49324,9C22,1
HC174,HAIL & RIDE SECTION ENDS HERE,533185,191389,51.60509542,-0.076566595,180,51815,9C25,1
HC175,HAIL & RIDE SECTION STARTS HERE,533667,188293,51.57715663,-0.070789312,74,54536,9H09,1
HC176,HAIL & RIDE SECTION,533826,187980,51.57430588,-0.068615148,255,51891,DB12,1
HC177,HAIL & RIDE SECTION ENDS HERE,533728,187967,51.57421231,-0.070033575,272,57155,DB14,1
HC178,HAIL & RIDE SECTION STARTS HERE,533717,187979,51.57432276,-0.070187662,92,55568,DB14,1
HC179,HAIL & RIDE SECTION,533750,188366,51.57779301,-0.069564303,254,71295,9H15,1
HC18,HAIL & RIDE SECTION,529814,194235,51.63146119,-0.124166908,288,48834,U916,1
HC180,HAIL & RIDE SECTION ENDS HERE,533653,188337,51.57755539,-0.070974503,254,77300,9H17,1
HC181,HAIL & RIDE SECTION STARTS HERE,533174,191379,51.60500815,-0.076729157,0,49780,9C25,1
HC182,HAIL & RIDE SECTION,533311,192037,51.61088934,-0.074501591,355,73311,U519,1
HC183,HAIL & RIDE SECTION ENDS HERE,533301,192137,51.61179044,-0.074607905,357,73288,U530,1
HC184,HAIL & RIDE SECTION STARTS HERE,533512,196024,51.6466737,-0.070079785,97,74660,UK14,1
HC185,HAIL & RIDE SECTION,534495,194193,51.62998399,-0.056583024,96,50594,U219,1
HC187,HAIL & RIDE SECTION,535179,192072,51.61075841,-0.047524093,201,58217,U809,1
HC188,HAIL & RIDE SECTION STARTS HERE,535158,192054,51.61060169,-0.047834161,9,56626,U809,1
HC19,HAIL & RIDE SECTION,531129,195443,51.64201292,-0.10472344,295,58319,UC06,1
HC190,HAIL & RIDE SECTION STARTS HERE,539414,164863,51.3651983,0.002858116,226,48476,FF32,1
HC191,HAIL & RIDE SECTION,539582,164679,51.36350338,0.005197815,1,75794,FF33,1
HC192,HAIL & RIDE SECTION ENDS HERE,539601,164857,51.36509843,0.005540484,6,73295,FF34,1
HC193, HAIL & RIDE SECTION STARTS HERE,537470,174850,51.45542827,-0.021179682,220,47153,2A07,1
HC194, HAIL & RIDE SECTION,537166,173608,51.44433987,-0.026034419,128,53567,2M13,1
HC195,HAIL & RIDE SECTION STARTS HERE,534587,194173,51.62978224,-0.055262162,258,54569,U220,1
HC196,HAIL & RIDE SECTION,534257,194278,51.63080475,-0.059987338,309,55442,U219,1
HC197,HAIL & RIDE SECTION,533678,195998,51.64640059,-0.067691656,282,57486,UK07,1
HC198,HAIL & RIDE SECTION STARTS HERE,516816,192125,51.61534534,-0.312601271,143,52898,SG13,1
HC199,HAIL & RIDE SECTION,517580,190016,51.59622973,-0.302277906,154,71340,SF10,1
HC2,HAIL & RIDE SECTION,547587,172450,51.43131359,0.123345339,282,53986,EK44,1
HC20,HAIL & RIDE SECTION,531578,195500,51.64242031,-0.098216212,108,55853,UC11,1
HC200,HAIL & RIDE SECTION ENDS HERE,517648,189874,51.59493917,-0.301344153,155,56610,SF01,1
HC201,HAIL & RIDE SECTION STARTS HERE,521035,189567,51.59146213,-0.252571153,56,51282,T723,1
HC202,HAIL & RIDE SECTION,522099,189204,51.58796982,-0.237343879,127,58633,T722,1
HC203,HAIL & RIDE SECTION ENDS HERE,522281,189144,51.58739106,-0.234738723,103,72878,T609,1
HC204,HAIL & RIDE SECTION STARTS HERE,522222,189134,51.58731398,-0.235593501,273,74680,T609,1
HC205,HAIL & RIDE SECTION,521095,189581,51.59157507,-0.251700512,266,50187,T723,1
HC206,HAIL & RIDE SECTION ENDS HERE,520987,189519,51.59104101,-0.253280352,227,55691,T709,1
HC207,HAIL & RIDE SECTION STARTS HERE,517629,189877,51.59497011,-0.301617348,335,59062,SF10,1
HC208,HAIL & RIDE SECTION,516891,191997,51.61417925,-0.31156111,332,73466,SG13,1
HC209,HAIL & RIDE SECTION ENDS HERE,516817,192094,51.61506649,-0.312597169,321,54631,SH21,1
HC21,HAIL & RIDE SECTION,532317,196619,51.65230365,-0.087117995,15,55547,US14,1
HC210, HAIL & RIDE SECTION ENDS HERE,537267,173535,51.44365932,-0.024610167,120,54922,2M17,1
HC211,HAIL & RIDE SECTION STARTS HERE,537234,173535,51.44366732,-0.025084762,304,48869,2M16,1
HC212, HAIL & RIDE SECTION,537381,174772,51.45474888,-0.022490278,41,72470,2A08,1
HC213, HAIL & RIDE SECTION ENDS HERE,537467,174871,51.45561773,-0.021214675,40,54161,2A07,1
HC214,HAIL & RIDE SECTION STARTS HERE,543558,186985,51.56296976,0.071335644,59,56833,X008,1
HC215,HAIL & RIDE SECTION,544267,187530,51.56768644,0.081781991,48,53950,X216,1
HC216,HAIL & RIDE SECTION ENDS HERE,544427,187603,51.56830148,0.084119165,77,54447,X814,1
HC217,HAIL & RIDE SECTION STARTS HERE,544619,187789,51.56992374,0.086964362,86,59440,X815,1
HC218,HAIL & RIDE SECTION,546255,187913,51.57061599,0.110607589,99,50496,XR18,1
HC219,HAIL & RIDE SECTION ENDS HERE,546391,187889,51.57036502,0.112558771,100,73847,XR22,1
HC22,HAIL & RIDE SECTION,531614,197686,51.66205815,-0.096873313,314,49071,UF14,1
HC220,HAIL & RIDE SECTION STARTS HERE,549168,184846,51.54229245,0.151312309,97,57038,WH14,1
HC221,HAIL & RIDE SECTION,550017,185165,51.54493393,0.163683295,73,54822,WH15,1
HC222,HAIL & RIDE SECTION ENDS HERE,550229,185197,51.54516508,0.166752267,81,59065,WJ03,1
HC223,HAIL & RIDE SECTION STARTS HERE,550215,185180,51.54501605,0.166543242,261,49863,WJ03,1
HC224,HAIL & RIDE SECTION,549273,184824,51.54206699,0.152816145,268,76759,WH14,1
HC225,HAIL & RIDE SECTION ENDS HERE,549108,184839,51.54224541,0.150444675,285,57524,WH16,1
HC226,HAIL & RIDE SECTION STARTS HERE,546332,187883,51.57032642,0.111705469,280,74529,XR18,1
HC227,HAIL & RIDE SECTION,543691,187045,51.56347508,0.073277822,239,73067,X012,1
HC228,HAIL & RIDE SECTION ENDS HERE,543467,187033,51.56342427,0.070043162,238,54514,X009,1
HC229,HAIL & RIDE SECTION STARTS HERE,524928,187673,51.57358908,-0.197069942,26,56381,T116,1
HC23,HAIL & RIDE SECTION,527104,164584,51.36557953,-0.173989202,279,48634,J030,1
HC231,HAIL & RIDE SECTION ENDS HERE,526116,188947,51.58477503,-0.179476682,8,53291,TX40,1
HC232,HAIL & RIDE SECTION STARTS HERE,525967,188972,51.58503306,-0.181617404,189,54351,TX32,1
HC233,HAIL & RIDE SECTION,525328,188081,51.57716734,-0.19115473,239,55947,T019,1
HC234,HAIL & RIDE SECTION STARTS HERE,528785,158857,51.31372612,-0.151924728,21,59613,H643,1
HC235,HAIL & RIDE SECTION,528888,159193,51.3167228,-0.150326017,20,59614,H636,1
HC236,HAIL & RIDE SECTION ENDS HERE,528934,159311,51.31777297,-0.149623557,21,59615,H644,1
HC237,HAIL & RIDE SECTION STARTS HERE,530393,160389,51.32712942,-0.128302411,350,77829,H529,1
HC238,HAIL & RIDE SECTION,530791,161519,51.33719438,-0.122177717,46,73824,H547,1
HC239,HAIL & RIDE SECTION ENDS HERE,530943,161690,51.33869632,-0.119933757,33,75933,H540,1
HC24,HAIL & RIDE SECTION,526441,164285,51.36304008,-0.183615236,165,72990,J734,1
HC240,HAIL & RIDE SECTION STARTS HERE,531417,161255,51.3346772,-0.113292623,206,59616,H539,1
HC241,HAIL & RIDE SECTION,533568,158818,51.31227275,-0.083343385,150,59617,H809,1
HC242,HAIL & RIDE SECTION ENDS HERE,533743,158420,51.30865452,-0.080982977,167,75919,ZC37,1
HC243,HAIL & RIDE SECTION STARTS HERE,533716,158461,51.30902936,-0.081354781,347,59618,ZC37,1
HC244,HAIL & RIDE SECTION,531368,161003,51.33242358,-0.114088649,298,59619,H537,1
HC245,HAIL & RIDE SECTION ENDS HERE,531422,161303,51.33510746,-0.113203166,34,74496,H539,1
HC246,HAIL & RIDE SECTION STARTS HERE,530906,161613,51.33801277,-0.120493004,221,59620,H540,1
HC247,HAIL & RIDE SECTION,530103,160544,51.32858899,-0.132406166,113,76632,H545,1
HC248,HAIL & RIDE SECTION ENDS HERE,530402,160412,51.32733408,-0.128164877,163,74264,H546,1
HC249,HAIL & RIDE SECTION STARTS HERE,528931,159256,51.3172793,-0.149686482,201,73147,H636,1
HC25,HAIL & RIDE SECTION,526172,163682,51.35768001,-0.187691443,248,74420,J614,1
HC250,HAIL & RIDE SECTION,528777,159036,51.3153368,-0.151974807,259,59621,H645,1
HC251,HAIL & RIDE SECTION ENDS HERE,528551,158951,51.31462393,-0.155246883,234,72215,H638,1
HC252,HAIL & RIDE SECTION STARTS HERE,529268,187958,51.57517195,-0.134366375,332,57454,9013,1
HC253,HAIL & RIDE SECTION,529766,188553,51.58040512,-0.126963335,61,53969,9014,1
HC254,HAIL & RIDE SECTION ENDS HERE,529843,188619,51.58098056,-0.125828151,73,48580,9010,1
HC255,HAIL & RIDE SECTION STARTS HERE,530487,188625,51.58088573,-0.116535729,153,54948,9B01,1
HC256,HAIL & RIDE SECTION,531157,188250,51.57735988,-0.107010619,50,53935,9B07,1
HC257,HAIL & RIDE SECTION,531517,187881,51.57395962,-0.10195599,67,54056,9A16,1
HC258,HAIL & RIDE SECTION ENDS HERE,531785,188001,51.57497552,-0.098045497,75,50160,9A17,1
HC259,HAIL & RIDE SECTION STARTS HERE,531597,187909,51.5741926,-0.100791628,234,55711,9A17,1
HC26,HAIL & RIDE SECTION,525343,165882,51.37763774,-0.198816827,331,76363,JB12,1
HC260,HAIL & RIDE SECTION,531300,188057,51.57559201,-0.105020075,207,47996,9B11,1
HC261,HAIL & RIDE SECTION ENDS HERE,530266,188250,51.57756653,-0.119862946,246,51970,9011,1
HC262,HAIL & RIDE SECTION STARTS HERE,529807,188590,51.58072822,-0.126358204,222,53833,9015,1
HC263,HAIL & RIDE SECTION,529250,188032,51.57584116,-0.134598774,153,47491,9007,1
HC264,HAIL & RIDE SECTION ENDS HERE,529397,187756,51.57332685,-0.132580096,149,55161,9006,1
HC27,HAIL & RIDE SECTION,523963,165632,51.37569372,-0.218724362,297,76395,JC40,1
HC28,HAIL & RIDE SECTION,522428,166217,51.38128511,-0.240568535,177,57143,JC31,1
